datum,originalwert_2021100,originalwert_vernderung_gegenber_vorjahresmonat_in_,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_2021100,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_vernderung_gegenber_vorsmonat_in_
01/12/2016,107.5,14.4,93.2,5.1
01/01/2017,87.8,6.6,90.2,-3.2
01/02/2017,86.8,0.9,90.2,0.0
01/03/2017,107.3,7.5,94.7,5.0
01/04/2017,83.9,-3.8,89.8,-5.2
01/05/2017,93.6,11.2,94.1,4.8
01/06/2017,96.5,-1.3,91.2,-3.1
01/07/2017,87.0,1.0,93.5,2.5
01/08/2017,83.8,7.0,95.4,2.0
01/09/2017,98.6,9.2,99.2,4.0
01/10/2017,97.4,9.6,100.0,0.8
01/11/2017,101.2,10.4,97.6,-2.4
01/12/2017,119.3,11.0,106.7,9.3
01/01/2018,98.0,11.6,99.6,-6.7
01/02/2018,100.6,15.9,104.9,5.3
01/03/2018,106.6,-0.7,98.5,-6.1
01/04/2018,95.0,13.2,97.0,-1.5
01/05/2018,96.0,2.6,100.4,3.5
01/06/2018,100.4,4.0,93.5,-6.9
01/07/2018,87.0,0.0,91.5,-2.1
01/08/2018,85.2,1.7,96.6,5.6
01/09/2018,92.7,-6.0,95.6,-1.0
01/10/2018,101.2,3.9,99.3,3.9
01/11/2018,100.7,-0.5,97.1,-2.2
01/12/2018,108.6,-9.0,100.8,3.8
01/01/2019,92.3,-5.8,93.7,-7.0
01/02/2019,85.1,-15.4,88.3,-5.8
01/03/2019,102.0,-4.3,94.9,7.5
01/04/2019,91.5,-3.7,93.8,-1.2
01/05/2019,90.2,-6.0,90.4,-3.6
01/06/2019,95.3,-5.1,94.7,4.8
01/07/2019,90.0,3.4,92.4,-2.4
01/08/2019,77.1,-9.5,89.4,-3.2
01/09/2019,94.3,1.7,95.1,6.4
01/10/2019,96.9,-4.2,94.7,-0.4
01/11/2019,92.8,-7.8,91.3,-3.6
01/12/2019,95.0,-12.5,86.9,-4.8
01/01/2020,96.4,4.4,98.6,13.5
01/02/2020,86.9,2.1,91.0,-7.7
01/03/2020,78.6,-22.9,70.6,-22.4
01/04/2020,43.0,-53.0,44.1,-37.5
01/05/2020,50.6,-43.9,53.2,20.6
01/06/2020,74.9,-21.4,71.3,34.0
01/07/2020,84.6,-6.0,87.1,22.2
01/08/2020,77.7,0.8,91.8,5.4
01/09/2020,92.7,-1.7,91.3,-0.5
01/10/2020,99.1,2.3,96.5,5.7
01/11/2020,101.7,9.6,98.5,2.1
01/12/2020,104.2,9.7,92.8,-5.8
01/01/2021,88.3,-8.4,93.4,0.6
01/02/2021,93.3,7.4,95.9,2.7
01/03/2021,112.4,43.0,97.9,2.1
01/04/2021,99.7,131.9,104.9,7.2
01/05/2021,90.3,78.5,94.6,-9.8
01/06/2021,106.0,41.5,98.7,4.3
01/07/2021,105.7,24.9,112.1,13.6
01/08/2021,84.8,9.1,97.7,-12.8
01/09/2021,113.3,22.2,110.0,12.6
01/10/2021,93.8,-5.3,94.4,-14.2
01/11/2021,104.9,3.1,100.6,6.6
01/12/2021,107.5,3.2,94.6,-6.0
01/01/2022,108.7,23.1,112.1,18.5
01/02/2022,104.2,11.7,107.2,-4.4
01/03/2022,106.7,-5.1,92.8,-13.4
01/04/2022,85.8,-13.9,92.5,-0.3
01/05/2022,94.4,4.5,94.1,1.7
01/06/2022,97.0,-8.5,92.4,-1.8
01/07/2022,94.7,-10.4,103.3,11.8
01/08/2022,86.8,2.4,98.4,-4.7
01/09/2022,94.4,-16.7,91.8,-6.7
01/10/2022,94.0,0.2,97.6,6.3
01/11/2022,93.0,-11.3,89.1,-8.7
01/12/2022,99.1,-7.8,87.5,-1.8
01/01/2023,92.9,-14.5,93.1,6.4
01/02/2023,94.6,-9.2,98.4,5.7
01/03/2023,96.5,-9.6,83.8,-14.8
01/04/2023,75.7,-11.8,83.9,0.1
01/05/2023,88.0,-6.8,90.0,7.3
01/06/2023,111.7,15.2,103.3,14.8
01/07/2023,80.2,-15.3,87.5,-15.3
01/08/2023,79.2,-8.8,89.5,2.3
01/09/2023,91.8,-2.8,91.5,2.2
01/10/2023,84.0,-10.6,85.1,-7.0
01/11/2023,91.4,-1.7,87.4,2.7
01/12/2023,117.0,18.1,106.2,21.5
01/01/2024,88.3,-5.0,87.4,-17.7
01/02/2024,86.1,-9.0,87.1,-0.3
01/03/2024,93.1,-3.5,86.9,-0.2
01/04/2024,84.2,11.2,86.8,-0.1
01/05/2024,78.1,-11.3,81.2,-6.5
01/06/2024,90.4,-19.1,86.5,6.5
01/07/2024,86.9,8.4,90.1,4.2
01/08/2024,76.3,-3.7,88.2,-2.1
01/09/2024,99.2,8.1,98.9,12.1
01/10/2024,103.3,23.0,102.6,3.7
01/11/2024,87.9,-3.8,86.2,-16.0
01/12/2024,92.0,-21.4,85.6,-0.7
01/01/2025,90.1,2.0,90.2,5.4
01/02/2025,87.6,1.7,89.9,-0.3
01/03/2025,101.4,8.9,93.2,3.7
01/04/2025,87.7,4.2,92.9,-0.3
01/05/2025,94.1,20.5,95.9,3.2
01/06/2025,94.9,5.0,92.4,-3.6
01/07/2025,88.0,1.3,91.1,-1.4
01/08/2025,72.2,-5.4,85.7,-5.9
01/09/2025,95.4,-3.8,92.4,7.8
01/10/2025,91.9,-11.0,91.1,-1.4
01/11/2025,96.8,10.1,96.1,5.5
01/12/2025,107.2,16.5,97.6,1.6
01/01/2026,86.4,-4.1,88.9,-8.9
01/02/2026,93.4,6.6,96.7,8.8
01/03/2026,111.2,9.7,98.3,1.7
