datum,originalwert_2021100,originalwert_vernderung_gegenber_vorjahresmonat_in_,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_2021100,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_vernderung_gegenber_vorsmonat_in_
01/05/2017,111.8,11.5,109.0,-0.5
01/06/2017,112.3,-3.1,108.9,-0.1
01/07/2017,103.7,7.8,111.4,2.3
01/08/2017,103.1,7.4,114.2,2.5
01/09/2017,119.2,2.8,113.3,-0.8
01/10/2017,105.5,0.2,108.8,-4.0
01/11/2017,127.8,9.3,115.8,6.4
01/12/2017,119.7,7.6,114.3,-1.3
01/01/2018,97.9,8.5,112.2,-1.8
01/02/2018,102.2,0.9,107.4,-4.3
01/03/2018,120.7,-4.7,112.1,4.4
01/04/2018,116.1,14.3,115.3,2.9
01/05/2018,108.8,-2.7,113.9,-1.2
01/06/2018,118.5,5.5,111.9,-1.8
01/07/2018,107.1,3.3,110.4,-1.3
01/08/2018,101.1,-1.9,111.8,1.3
01/09/2018,111.4,-6.5,110.3,-1.3
01/10/2018,113.7,7.8,108.9,-1.3
01/11/2018,117.0,-8.5,105.6,-3.0
01/12/2018,113.7,-5.0,115.0,8.9
01/01/2019,99.5,1.6,114.0,-0.9
01/02/2019,109.8,7.4,113.8,-0.2
01/03/2019,122.3,1.3,115.8,1.8
01/04/2019,113.8,-2.0,113.2,-2.2
01/05/2019,116.0,6.6,113.1,-0.1
01/06/2019,107.4,-9.4,113.7,0.5
01/07/2019,112.0,4.6,110.9,-2.5
01/08/2019,97.0,-4.1,111.9,0.9
01/09/2019,117.4,5.4,111.3,-0.5
01/10/2019,113.1,-0.5,108.4,-2.6
01/11/2019,113.0,-3.4,106.1,-2.1
01/12/2019,110.4,-2.9,108.0,1.8
01/01/2020,92.7,-6.8,108.0,0.0
01/02/2020,103.0,-6.2,108.6,0.6
01/03/2020,104.6,-14.5,93.6,-13.8
01/04/2020,53.8,-52.7,53.5,-42.8
01/05/2020,66.0,-43.1,70.1,31.0
01/06/2020,94.3,-12.2,91.7,30.8
01/07/2020,96.8,-13.6,96.1,4.8
01/08/2020,81.7,-15.8,97.2,1.1
01/09/2020,109.0,-7.2,99.2,2.1
01/10/2020,109.6,-3.1,104.3,5.1
01/11/2020,111.9,-1.0,101.9,-2.3
01/12/2020,112.5,1.9,103.8,1.9
01/01/2021,80.1,-13.6,102.2,-1.5
01/02/2021,96.0,-6.8,99.7,-2.4
01/03/2021,123.8,18.4,106.2,6.5
01/04/2021,100.2,86.2,100.9,-5.0
