datum,originalwert_2021100,originalwert_vernderung_gegenber_vorjahresmonat_in_,trendkonjunkturkomponente_bv_41_2021100,trendkonjunkturkomponente_bv_41_vernderung_gegenber_vormonat_in_
01/10/2020,107.0,-1.7,99.5,0.3
01/11/2020,109.7,1.0,99.8,0.3
01/12/2020,99.4,4.2,99.9,0.1
01/01/2021,85.2,-13.3,99.9,0.0
01/02/2021,92.3,-6.7,100.0,0.1
01/03/2021,115.2,8.9,100.2,0.2
01/04/2021,98.7,27.7,100.2,0.0
01/05/2021,96.8,18.5,100.1,-0.1
01/06/2021,105.5,11.3,100.0,-0.1
01/07/2021,101.2,0.3,99.9,-0.1
01/08/2021,91.7,3.9,99.6,-0.3
01/09/2021,102.9,-2.4,99.6,0.0
01/10/2021,101.0,-5.6,99.6,0.0
01/11/2021,109.2,-0.5,99.7,0.1
01/12/2021,100.3,0.9,99.8,0.1
01/01/2022,91.5,7.4,100.0,0.2
01/02/2022,97.5,5.6,100.1,0.1
01/03/2022,111.2,-3.5,100.2,0.1
01/04/2022,95.4,-3.3,100.2,0.0
01/05/2022,102.4,5.8,100.3,0.1
01/06/2022,103.5,-1.9,100.4,0.1
01/07/2022,97.0,-4.2,100.4,0.0
01/08/2022,97.3,6.1,100.3,-0.1
01/09/2022,107.3,4.3,100.2,-0.1
01/10/2022,97.4,-3.6,100.0,-0.2
01/11/2022,110.1,0.8,99.8,-0.2
01/12/2022,98.7,-1.6,99.5,-0.3
01/01/2023,90.4,-1.2,99.3,-0.2
01/02/2023,94.2,-3.4,99.0,-0.3
01/03/2023,111.6,0.4,98.6,-0.4
01/04/2023,90.1,-5.6,98.3,-0.3
01/05/2023,98.9,-3.4,97.9,-0.4
01/06/2023,102.4,-1.1,97.5,-0.4
01/07/2023,93.3,-3.8,97.0,-0.5
01/08/2023,94.7,-2.7,96.6,-0.4
01/09/2023,99.4,-7.4,96.2,-0.4
01/10/2023,95.6,-1.8,95.8,-0.4
01/11/2023,102.8,-6.6,95.3,-0.5
01/12/2023,89.7,-9.1,94.8,-0.5
01/01/2024,87.7,-3.0,94.4,-0.4
01/02/2024,93.0,-1.3,93.8,-0.6
01/03/2024,96.0,-14.0,93.3,-0.5
