date,indicator,value
01/04/2004,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4244
01/07/2004,originalwert_in_1000,4282
01/07/2004,originalwert_veraenderung_gegenueber_vorquartal_in_,1.0
01/07/2004,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,3.2
01/07/2004,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4278
01/10/2004,originalwert_in_1000,4304
01/10/2004,originalwert_veraenderung_gegenueber_vorquartal_in_,0.5
01/10/2004,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,3.3
01/10/2004,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4311
01/01/2005,originalwert_in_1000,4352
01/01/2005,originalwert_veraenderung_gegenueber_vorquartal_in_,1.1
01/01/2005,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,3.2
01/01/2005,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4347
01/04/2005,originalwert_in_1000,4371
01/04/2005,originalwert_veraenderung_gegenueber_vorquartal_in_,0.4
01/04/2005,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,3.1
01/04/2005,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4374
01/07/2005,originalwert_in_1000,4400
01/07/2005,originalwert_veraenderung_gegenueber_vorquartal_in_,0.7
01/07/2005,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,2.8
01/07/2005,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4395
01/10/2005,originalwert_in_1000,4403
01/10/2005,originalwert_veraenderung_gegenueber_vorquartal_in_,0.1
01/10/2005,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,2.3
01/10/2005,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4411
01/01/2006,originalwert_in_1000,4427
01/01/2006,originalwert_veraenderung_gegenueber_vorquartal_in_,0.5
01/01/2006,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.7
01/01/2006,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4423
01/04/2006,originalwert_in_1000,4428
01/04/2006,originalwert_veraenderung_gegenueber_vorquartal_in_,0.0
01/04/2006,originalwert_veraenderung_gegenueber_vorjahresquartal_in_,1.3
01/04/2006,saison_und_kalenderbereinigte_werte_nach_x_13_jdemetra_in_1000,4431
01/07/2006,originalwert_in_1000,4445
